Time = 12:47:41.519, Vertical = 0, Distance = 16.00117, Driven = 0.007708475, Gap = -1.51.5,Speed = 0.007331547
Time = 12:47:50.850, Vertical = 0.5255386, Distance = 17.99792, Driven = 90.25715, Gap = -1.4879631.5,Speed = 19.50869
Time = 12:47:50.951, Vertical = 0.5255386, Distance = 17.84414, Driven = 92.61115, Gap = -1.4876431.5,Speed = 19.69337
Time = 12:47:51.84, Vertical = 0.5255386, Distance = 17.73799, Driven = 94.98714, Gap = -1.4873211.5,Speed = 19.87577
Time = 12:47:51.184, Vertical = 0.5255386, Distance = 17.67884, Driven = 97.38486, Gap = -1.4869951.5,Speed = 20.05591
Time = 12:47:51.318, Vertical = 0.5255386, Distance = 17.66612, Driven = 99.80404, Gap = -1.4866671.5,Speed = 20.23382
Time = 12:47:51.450, Vertical = 0.5255386, Distance = 17.69925, Driven = 102.2444, Gap = -1.4863361.5,Speed = 20.40952
Time = 12:47:51.551, Vertical = 0.5255386, Distance = 17.77765, Driven = 104.7057, Gap = -1.4860021.5,Speed = 20.58304
Time = 12:47:51.683, Vertical = 0.5255386, Distance = 17.90077, Driven = 107.1877, Gap = -1.4856651.5,Speed = 20.75442
Time = 12:47:51.784, Vertical = 0.5255386, Distance = 18.06805, Driven = 109.6901, Gap = -1.4853251.5,Speed = 20.92368
Time = 12:47:51.915, Vertical = 0.5255386, Distance = 18.27894, Driven = 112.2127, Gap = -1.4849831.5,Speed = 21.09084
Time = 12:47:52.50, Vertical = 0.5255386, Distance = 18.53291, Driven = 114.7551, Gap = -1.4846381.5,Speed = 21.25592
Time = 12:47:52.150, Vertical = 0.5255386, Distance = 18.8294, Driven = 117.3173, Gap = -1.484291.5,Speed = 21.41896
Time = 12:47:52.285, Vertical = 0.5255386, Distance = 19.16789, Driven = 119.8989, Gap = -1.483941.5,Speed = 21.57998
Time = 12:47:52.383, Vertical = 0.5255386, Distance = 19.54788, Driven = 122.4996, Gap = -1.4835871.5,Speed = 21.73901
Time = 12:47:52.518, Vertical = 0.5255386, Distance = 19.96884, Driven = 125.1193, Gap = -1.4832311.5,Speed = 21.89606
Time = 12:47:52.650, Vertical = 0.5255386, Distance = 20.43025, Driven = 127.7577, Gap = -1.4828731.5,Speed = 22.05117
Time = 12:47:52.749, Vertical = 0.5255386, Distance = 20.93163, Driven = 130.4146, Gap = -1.4825131.5,Speed = 22.20436
Time = 12:47:52.882, Vertical = 0.5255386, Distance = 21.47023, Driven = 133.0897, Gap = -1.482151.5,Speed = 22.35564
Time = 12:47:52.983, Vertical = 0.5255386, Distance = 22.00572, Driven = 135.7829, Gap = -1.4817841.5,Speed = 22.50506
Time = 12:47:53.117, Vertical = 0.5255386, Distance = 22.52348, Driven = 138.4938, Gap = -1.4814161.5,Speed = 22.65262
Time = 12:47:53.250, Vertical = 0.5255386, Distance = 23.02364, Driven = 141.2223, Gap = -1.4810461.5,Speed = 22.79835
Time = 12:47:53.351, Vertical = 0.5255386, Distance = 23.50645, Driven = 143.9682, Gap = -1.4806731.5,Speed = 22.94228
Time = 12:47:53.482, Vertical = 0.5255386, Distance = 23.97213, Driven = 146.7312, Gap = -1.4802981.5,Speed = 23.08442
Time = 12:47:53.583, Vertical = 0.5255386, Distance = 24.42086, Driven = 149.5112, Gap = -1.4799211.5,Speed = 23.22481
Time = 12:47:53.719, Vertical = 0.5255386, Distance = 24.85285, Driven = 152.3079, Gap = -1.4795421.5,Speed = 23.36345
Time = 12:47:53.850, Vertical = 0.5255386, Distance = 25.26833, Driven = 155.1211, Gap = -1.479161.5,Speed = 23.50038
Time = 12:47:53.950, Vertical = 0.5255386, Distance = 25.66751, Driven = 157.9507, Gap = -1.4787761.5,Speed = 23.63561
Time = 12:47:54.82, Vertical = 0.5255386, Distance = 26.05056, Driven = 160.7963, Gap = -1.4783891.5,Speed = 23.76917
Time = 12:47:54.182, Vertical = 0.5255386, Distance = 26.4177, Driven = 163.6579, Gap = -1.4780011.5,Speed = 23.90106
Time = 12:47:54.315, Vertical = 0.5255386, Distance = 26.76914, Driven = 166.5351, Gap = -1.477611.5,Speed = 24.03132
Time = 12:47:54.450, Vertical = 0.5255386, Distance = 27.10505, Driven = 169.4279, Gap = -1.4772181.5,Speed = 24.15997
Time = 12:47:54.550, Vertical = 0.5255386, Distance = 27.42565, Driven = 172.336, Gap = -1.4768231.5,Speed = 24.28702
Time = 12:47:54.681, Vertical = 0.5255386, Distance = 27.7311, Driven = 175.2593, Gap = -1.4764261.5,Speed = 24.4125
Time = 12:47:54.784, Vertical = 0.5255386, Distance = 28.02165, Driven = 178.1974, Gap = -1.4760281.5,Speed = 24.53642
Time = 12:47:54.914, Vertical = 0.5255386, Distance = 28.29739, Driven = 181.1504, Gap = -1.4756271.5,Speed = 24.65881
Time = 12:47:55.47, Vertical = 0.5255386, Distance = 28.55856, Driven = 184.1179, Gap = -1.4752241.5,Speed = 24.77968
Time = 12:47:55.149, Vertical = 0.5255386, Distance = 28.80531, Driven = 187.0999, Gap = -1.4748191.5,Speed = 24.89906
Time = 12:47:55.283, Vertical = 0.5255386, Distance = 29.03785, Driven = 190.096, Gap = -1.4744131.5,Speed = 25.01695
Time = 12:47:55.418, Vertical = 0.5255386, Distance = 29.25634, Driven = 193.1062, Gap = -1.4740041.5,Speed = 25.13338
Time = 12:47:55.516, Vertical = 0.5255386, Distance = 29.46096, Driven = 196.1303, Gap = -1.4735941.5,Speed = 25.24837
Time = 12:47:55.644, Vertical = 0.5255386, Distance = 29.65191, Driven = 199.168, Gap = -1.4731811.5,Speed = 25.36194
Time = 12:47:55.745, Vertical = 0.5255386, Distance = 29.82931, Driven = 202.2193, Gap = -1.4727671.5,Speed = 25.4741
Time = 12:47:55.878, Vertical = 0.5255386, Distance = 29.99335, Driven = 205.284, Gap = -1.4723511.5,Speed = 25.58486
Time = 12:47:56.12, Vertical = 0.5255386, Distance = 30.14418, Driven = 208.3619, Gap = -1.4719341.5,Speed = 25.69426
Time = 12:47:56.113, Vertical = 0.5255386, Distance = 30.28198, Driven = 211.4528, Gap = -1.4715141.5,Speed = 25.80229
Time = 12:47:56.245, Vertical = 0.5255386, Distance = 30.40693, Driven = 214.5565, Gap = -1.4710931.5,Speed = 25.909
Time = 12:47:56.346, Vertical = 0.5255386, Distance = 30.51913, Driven = 217.673, Gap = -1.470671.5,Speed = 26.01437
Time = 12:47:56.480, Vertical = 0.5255386, Distance = 30.61882, Driven = 220.802, Gap = -1.4702451.5,Speed = 26.11844
Time = 12:47:56.613, Vertical = 0.5255386, Distance = 30.70609, Driven = 223.9435, Gap = -1.4698191.5,Speed = 26.22122
Time = 12:47:56.713, Vertical = 0.5255386, Distance = 30.78111, Driven = 227.0971, Gap = -1.4693911.5,Speed = 26.32273
Time = 12:47:56.845, Vertical = 0.5255386, Distance = 30.84404, Driven = 230.2629, Gap = -1.4689611.5,Speed = 26.42298
Time = 12:47:56.947, Vertical = 0.5255386, Distance = 30.89504, Driven = 233.4406, Gap = -1.468531.5,Speed = 26.52199
Time = 12:47:57.79, Vertical = 0.5255386, Distance = 30.93424, Driven = 236.6301, Gap = -1.4680971.5,Speed = 26.61977
Time = 12:47:57.211, Vertical = 0.5255386, Distance = 30.96178, Driven = 239.8313, Gap = -1.4676621.5,Speed = 26.71634
Time = 12:47:57.312, Vertical = 0.5255386, Distance = 30.97783, Driven = 243.0439, Gap = -1.4672261.5,Speed = 26.81171
Time = 12:47:57.445, Vertical = 0.5255386, Distance = 30.98612, Driven = 246.2643, Gap = -1.4667891.5,Speed = 26.83882
Time = 12:47:57.546, Vertical = 0.5255386, Distance = 30.99417, Driven = 249.485, Gap = -1.4663521.5,Speed = 26.83883
Time = 12:47:57.677, Vertical = 0.5255386, Distance = 31.00223, Driven = 252.7056, Gap = -1.4659151.5,Speed = 26.83883
Time = 12:47:57.806, Vertical = 0.5255386, Distance = 31.01029, Driven = 255.9263, Gap = -1.4654781.5,Speed = 26.83883
Time = 12:47:57.907, Vertical = 0.5255386, Distance = 31.01834, Driven = 259.1469, Gap = -1.4650411.5,Speed = 26.83883
Time = 12:47:58.42, Vertical = 0.5255386, Distance = 31.0264, Driven = 262.3676, Gap = -1.4646041.5,Speed = 26.83883
Time = 12:47:58.143, Vertical = 0.5255386, Distance = 31.03446, Driven = 265.5882, Gap = -1.4641671.5,Speed = 26.83883
Time = 12:47:58.277, Vertical = 0.5255386, Distance = 31.0425, Driven = 268.8088, Gap = -1.463731.5,Speed = 26.83883
Time = 12:47:58.410, Vertical = 0.5255386, Distance = 31.05056, Driven = 272.0295, Gap = -1.4632931.5,Speed = 26.83883
Time = 12:47:58.510, Vertical = 0.5255386, Distance = 31.05862, Driven = 275.2501, Gap = -1.4628561.5,Speed = 26.83883
Time = 12:47:58.642, Vertical = 0.5255386, Distance = 31.06667, Driven = 278.4708, Gap = -1.4624191.5,Speed = 26.83883
Time = 12:47:58.743, Vertical = 0.5255386, Distance = 31.07473, Driven = 281.6914, Gap = -1.4619821.5,Speed = 26.83883
Time = 12:47:58.875, Vertical = 0.5255386, Distance = 31.08279, Driven = 284.912, Gap = -1.4615451.5,Speed = 26.83883
Time = 12:47:59.10, Vertical = 0.5255386, Distance = 31.09085, Driven = 288.1327, Gap = -1.4611081.5,Speed = 26.83883
Time = 12:47:59.111, Vertical = 0.5255386, Distance = 31.0989, Driven = 291.3533, Gap = -1.4606711.5,Speed = 26.83883
Time = 12:47:59.242, Vertical = 0.5255386, Distance = 31.10696, Driven = 294.574, Gap = -1.4602341.5,Speed = 26.83883
Time = 12:47:59.375, Vertical = 0.5255386, Distance = 31.11502, Driven = 297.7946, Gap = -1.4597971.5,Speed = 26.83883
Time = 12:47:59.476, Vertical = 0.5255386, Distance = 31.12307, Driven = 301.0153, Gap = -1.459361.5,Speed = 26.83883
Time = 12:47:59.609, Vertical = 0.5255386, Distance = 31.13113, Driven = 304.2359, Gap = -1.4589231.5,Speed = 26.83883
Time = 12:47:59.710, Vertical = 0.5255386, Distance = 31.13919, Driven = 307.4565, Gap = -1.4584861.5,Speed = 26.83883
Time = 12:47:59.841, Vertical = 0.5255386, Distance = 31.14725, Driven = 310.6772, Gap = -1.4580491.5,Speed = 26.83883
Time = 12:47:59.974, Vertical = 0.5255386, Distance = 31.1553, Driven = 313.8978, Gap = -1.4576121.5,Speed = 26.83883
Time = 12:48:0.123, Vertical = 0.5158557, Distance = 31.16345, Driven = 317.1184, Gap = -1.4571751.5,Speed = 26.83749
Time = 12:48:0.196, Vertical = 0.5158557, Distance = 31.17169, Driven = 320.3388, Gap = -1.4567381.5,Speed = 26.83746
Time = 12:48:0.327, Vertical = 0.5158557, Distance = 31.17993, Driven = 323.5593, Gap = -1.4563011.5,Speed = 26.83746
Time = 12:48:0.444, Vertical = 0.5158557, Distance = 31.18817, Driven = 326.7798, Gap = -1.4558641.5,Speed = 26.83746
Time = 12:48:0.560, Vertical = 0.5158557, Distance = 31.19641, Driven = 330.0002, Gap = -1.4554271.5,Speed = 26.83746
Time = 12:48:0.693, Vertical = 0.5158557, Distance = 31.20465, Driven = 333.2207, Gap = -1.454991.5,Speed = 26.83746
Time = 12:48:0.796, Vertical = 0.5158557, Distance = 31.21289, Driven = 336.4411, Gap = -1.4545531.5,Speed = 26.83746
Time = 12:48:0.926, Vertical = 0.5158557, Distance = 31.22113, Driven = 339.6616, Gap = -1.4541161.5,Speed = 26.83746
Time = 12:48:1.27, Vertical = 0.5158557, Distance = 31.22937, Driven = 342.882, Gap = -1.4536791.5,Speed = 26.83746
Time = 12:48:1.158, Vertical = 0.5158557, Distance = 31.23762, Driven = 346.1025, Gap = -1.4532421.5,Speed = 26.83746
Time = 12:48:1.291, Vertical = 0.5158557, Distance = 31.24586, Driven = 349.323, Gap = -1.4528051.5,Speed = 26.83746
Time = 12:48:1.392, Vertical = 0.5158557, Distance = 31.24842, Driven = 352.5434, Gap = -1.4523681.5,Speed = 26.83746
Time = 12:48:1.529, Vertical = 0.5158557, Distance = 31.13898, Driven = 355.7639, Gap = -1.4519311.5,Speed = 26.83746
Time = 12:48:1.656, Vertical = 0.5158557, Distance = 30.8881, Driven = 358.9843, Gap = -1.4514941.5,Speed = 26.83746
Time = 12:48:1.751, Vertical = 0.5158557, Distance = 30.49839, Driven = 362.2048, Gap = -1.4510571.5,Speed = 26.83746
Time = 12:48:1.886, Vertical = 0.5158557, Distance = 29.97221, Driven = 365.4253, Gap = -1.450621.5,Speed = 26.83746
Time = 12:48:1.989, Vertical = 0.5158557, Distance = 29.31193, Driven = 368.6457, Gap = -1.4501831.5,Speed = 26.83746
Time = 12:48:2.120, Vertical = 0.5158557, Distance = 28.51994, Driven = 371.8662, Gap = -1.4497461.5,Speed = 26.83746
Time = 12:48:2.253, Vertical = 0.5158557, Distance = 27.5985, Driven = 375.0866, Gap = -1.4493091.5,Speed = 26.83746
Time = 12:48:2.355, Vertical = 0.5158557, Distance = 26.54982, Driven = 378.3071, Gap = -1.4488711.5,Speed = 26.83746
Time = 12:48:2.486, Vertical = 0.5158557, Distance = 25.37615, Driven = 381.5276, Gap = -1.4484341.5,Speed = 26.83746
Time = 12:48:2.587, Vertical = 0.5158557, Distance = 24.07968, Driven = 384.748, Gap = -1.4479971.5,Speed = 26.83746
Time = 12:48:2.722, Vertical = 0.4771242, Distance = 22.66254, Driven = 387.9685, Gap = -1.447561.5,Speed = 26.83746
Time = 12:48:2.854, Vertical = -0.4287098, Distance = 21.14225, Driven = 391.1733, Gap = -1.4423381.5,Speed = 26.37548
Time = 12:48:2.955, Vertical = -0.4287098, Distance = 19.6285, Driven = 394.2527, Gap = -1.382131.5,Speed = 25.16637
Time = 12:48:3.119, Vertical = -0.4287098, Distance = 18.14522, Driven = 397.1857, Gap = -1.2270661.5,Speed = 23.98761
Time = 12:48:3.209, Vertical = 0, Distance = 16.69869, Driven = 399.9716, Gap = -0.96837441.5,Speed = 22.83918
Time = 12:48:3.310, Vertical = 0, Distance = 15.29854, Driven = 402.6071, Gap = -0.64937161.5,Speed = 21.67181
Time = 12:48:3.442, Vertical = 0, Distance = 13.86295, Driven = 405.1699, Gap = -0.37716851.5,Speed = 21.34221
Time = 12:48:3.612, Vertical = 0, Distance = 12.48059, Driven = 407.7016, Gap = -0.13834761.5,Speed = 21.07492
Time = 12:48:3.705, Vertical = -0.5158557, Distance = 11.22205, Driven = 410.2007, Gap = 0.08104641.5,Speed = 20.67449
Time = 12:48:3.835, Vertical = -0.5158557, Distance = 10.15406, Driven = 412.5981, Gap = 0.27736451.5,Speed = 19.58781
Time = 12:48:3.935, Vertical = -0.409344, Distance = 9.300083, Driven = 414.8679, Gap = 0.45241011.5,Speed = 18.52194
Time = 12:48:4.35, Vertical = -0.3415638, Distance = 8.655, Driven = 417.012, Gap = 0.60945171.5,Speed = 17.47414
Time = 12:48:4.168, Vertical = -0.5449044, Distance = 8.212631, Driven = 419.0323, Gap = 0.75129341.5,Speed = 16.44423
Time = 12:48:4.269, Vertical = -0.5449044, Distance = 7.966063, Driven = 420.9309, Gap = 0.88066261.5,Speed = 15.43243
Time = 12:48:4.400, Vertical = -0.5352215, Distance = 7.908477, Driven = 422.7097, Gap = 0.99931041.5,Speed = 14.43817
Time = 12:48:4.533, Vertical = 0, Distance = 8.036283, Driven = 424.3683, Gap = 1.1083231.5,Speed = 13.3423
Time = 12:48:4.672, Vertical = 0.3802953, Distance = 8.299232, Driven = 425.9572, Gap = 1.1978651.5,Speed = 13.25216
Time = 12:48:4.764, Vertical = 0.4674413, Distance = 8.612129, Driven = 427.5555, Gap = 1.2249561.5,Speed = 13.39502
Time = 12:48:4.894, Vertical = 0.5158557, Distance = 8.957816, Driven = 429.1789, Gap = 1.2352321.5,Speed = 13.63004
Time = 12:48:4.996, Vertical = 0.5158557, Distance = 9.336104, Driven = 430.8319, Gap = 1.2348861.5,Speed = 13.8795
Time = 12:48:5.128, Vertical = 0.5158557, Distance = 9.749979, Driven = 432.5146, Gap = 1.2255541.5,Speed = 14.12607
Time = 12:48:5.230, Vertical = 0.5158557, Distance = 10.20152, Driven = 434.2266, Gap = 1.2091131.5,Speed = 14.36957
Time = 12:48:5.360, Vertical = 0.5158557, Distance = 10.69215, Driven = 435.9676, Gap = 1.1877531.5,Speed = 14.61007
Time = 12:48:5.463, Vertical = 0.5158557, Distance = 11.2226, Driven = 437.737, Gap = 1.1631.5,Speed = 14.8476
Time = 12:48:5.596, Vertical = 0.4674413, Distance = 11.79481, Driven = 439.5305, Gap = 1.109071.5,Speed = 15.02632
Time = 12:48:5.746, Vertical = 0.5061729, Distance = 12.40659, Driven = 441.3458, Gap = 1.026051.5,Speed = 15.2388
Time = 12:48:5.831, Vertical = 0.5061729, Distance = 13.05564, Driven = 443.187, Gap = 0.9305721.5,Speed = 15.46076
Time = 12:48:5.961, Vertical = 0.5061729, Distance = 13.74368, Driven = 445.054, Gap = 0.82455331.5,Speed = 15.67994
Time = 12:48:6.95, Vertical = 0.5061729, Distance = 14.47165, Driven = 446.9467, Gap = 0.71027461.5,Speed = 15.89639
Time = 12:48:6.195, Vertical = 0.5061729, Distance = 15.2399, Driven = 448.8649, Gap = 0.58964891.5,Speed = 16.11016
Time = 12:48:6.328, Vertical = 0.5061729, Distance = 16.04848, Driven = 450.8083, Gap = 0.46412011.5,Speed = 16.32129
